dim,gpu_ms,cpu_ms,speedup,max_abs_diff,mean_abs_diff,rel_err,gpu_selected,timestamp
96,0.9817,0.3995,0.407,3.890600e-07,3.887692e-08,1.253953e-04,True,1775791241.7584934
96,0.9718,0.3710,0.382,8.201459e-08,9.878148e-09,6.221725e-05,True,1775791241.847205
96,0.9737,0.3703,0.380,3.882451e-08,5.973984e-09,8.163598e-05,True,1775791241.9360957
96,0.9605,0.3769,0.392,2.174056e-08,3.282767e-09,6.165891e-05,True,1775791242.0249898
96,0.9619,0.3685,0.383,2.213346e-08,2.676064e-09,1.052322e-04,True,1775791242.113975
96,0.9932,0.4086,0.411,1.308945e-08,1.800320e-09,7.504115e-05,True,1775791242.2035654
96,0.9930,0.3938,0.397,1.294393e-08,1.917298e-09,1.175442e-04,True,1775791242.2928553
96,1.0677,0.5164,0.484,1.698732e-05,1.538368e-06,1.408333e-04,True,1775791243.5243092
96,1.0415,0.4478,0.430,2.225861e-06,2.318952e-07,1.456302e-04,True,1775791243.6135504
96,1.0162,0.4363,0.429,2.263114e-07,2.794628e-08,5.716305e-05,True,1775791243.7059271
96,1.0089,0.4114,0.408,1.942972e-07,1.869998e-08,9.656005e-05,True,1775791243.7967176
96,0.9818,0.3872,0.394,1.749722e-07,1.108750e-08,1.162998e-04,True,1775791243.887216
96,0.9708,0.3776,0.389,3.754394e-08,5.183453e-09,8.011412e-05,True,1775791243.975933
96,0.9716,0.3789,0.390,3.602327e-08,4.291546e-09,1.210013e-04,True,1775791244.0651398
96,0.9756,0.3809,0.390,2.607703e-08,2.178584e-09,1.122530e-04,True,1775791244.1546361
96,1.0013,0.4046,0.404,1.238209e-08,1.640891e-09,1.082822e-04,True,1775791244.244158
96,1.0097,0.4205,0.417,1.325316e-08,1.651700e-09,1.411146e-04,True,1775791244.334117
96,1.1026,0.5290,0.480,5.699694e-06,7.516559e-07,1.121796e-04,True,1775791245.5746682
96,1.0476,0.4798,0.458,2.772547e-06,3.249407e-07,1.238102e-04,True,1775791245.66459
96,1.0168,0.4514,0.444,3.436580e-07,4.599505e-08,1.069760e-04,True,1775791245.75662
96,1.0247,0.4642,0.453,1.182780e-07,2.134413e-08,8.645400e-05,True,1775791245.8456583
96,1.0209,0.4735,0.464,9.022187e-08,6.662736e-09,9.198600e-05,True,1775791245.9345446
96,1.0435,0.4651,0.446,3.972673e-08,5.305085e-09,8.035790e-05,True,1775791246.0242066
96,1.0414,0.4956,0.476,3.141758e-08,3.869038e-09,1.042649e-04,True,1775791246.1139426
96,1.0732,0.5078,0.473,1.000444e-08,1.909525e-09,7.976410e-05,True,1775791246.2036905
96,1.0672,0.4997,0.468,1.020817e-08,1.580877e-09,6.514830e-05,True,1775791246.2942636
96,1.0636,0.5058,0.476,8.418283e-09,9.449066e-10,1.089054e-04,True,1775791246.3845272
96,1.1005,0.5276,0.479,5.363952e-06,6.938592e-07,1.307998e-04,True,1775791247.6145077
96,1.0538,0.4930,0.468,1.455221e-06,2.052146e-07,1.084242e-04,True,1775791247.7068326
96,1.0141,0.4179,0.412,3.715977e-07,4.169990e-08,8.847642e-05,True,1775791247.7968118
96,0.9880,0.3995,0.404,1.560547e-07,1.430024e-08,8.196022e-05,True,1775791247.8873713
96,0.9686,0.3747,0.387,7.654307e-08,9.868443e-09,8.020283e-05,True,1775791247.9758055
96,0.9678,0.3831,0.396,7.485505e-08,7.132475e-09,8.863376e-05,True,1775791248.0644617
96,0.9542,0.3742,0.392,3.278547e-08,3.116079e-09,8.556343e-05,True,1775791248.1529374
96,0.9914,0.4057,0.409,9.080395e-09,1.651831e-09,5.312000e-05,True,1775791248.2418458
96,1.0025,0.4384,0.437,8.360075e-09,9.697477e-10,6.818619e-05,True,1775791248.3315086
96,0.9770,0.4088,0.418,3.994501e-09,6.653575e-10,7.636184e-05,True,1775791248.4205463
96,1.0609,0.5145,0.485,2.475828e-05,2.727098e-06,1.955326e-04,True,1775791249.642793
96,1.0332,0.4785,0.463,2.043322e-06,2.995643e-07,1.154874e-04,True,1775791249.7323046
96,1.0527,0.4731,0.449,5.005859e-07,4.058476e-08,1.025682e-04,True,1775791249.8214035
96,1.0260,0.4589,0.447,2.222368e-07,2.422403e-08,8.917718e-05,True,1775791249.9138129
96,0.9820,0.4118,0.419,7.820199e-08,7.423373e-09,7.299206e-05,True,1775791250.0032501
96,0.9708,0.3959,0.408,6.520713e-08,7.156243e-09,1.239265e-04,True,1775791250.0918903
96,0.9769,0.3824,0.391,1.050939e-07,4.609590e-09,1.594004e-04,True,1775791250.1808405
96,0.9718,0.3697,0.380,3.329478e-08,2.238292e-09,1.274423e-04,True,1775791250.2697759
96,0.9871,0.3789,0.384,4.842150e-09,1.037695e-09,6.431894e-05,True,1775791250.3591745
96,0.9658,0.3821,0.396,1.251829e-08,1.112811e-09,1.308815e-04,True,1775791250.448653
96,1.0649,0.5105,0.479,4.823506e-05,4.181416e-06,1.057786e-04,True,1775791251.673477
96,1.0167,0.4550,0.447,4.260801e-06,4.193058e-07,1.382204e-04,True,1775791251.763594
96,1.0160,0.4402,0.433,3.194436e-07,4.595897e-08,9.479656e-05,True,1775791251.8524077
96,1.1117,0.5050,0.454,4.906906e-07,3.313327e-08,1.618666e-04,True,1775791251.9425373
96,0.9922,0.4284,0.432,8.265488e-08,9.915065e-09,1.006125e-04,True,1775791252.0335348
96,0.9892,0.4110,0.415,4.185131e-08,4.316514e-09,1.070700e-04,True,1775791252.1218982
96,0.9779,0.4015,0.411,3.314926e-08,3.138401e-09,7.416587e-05,True,1775791252.2113585
96,0.9656,0.3737,0.387,1.435365e-08,1.881470e-09,9.005593e-05,True,1775791252.2995937
96,0.9708,0.3816,0.393,8.665666e-09,1.410327e-09,8.504856e-05,True,1775791252.388281
96,0.9879,0.3959,0.401,9.647920e-09,1.286423e-09,1.155894e-04,True,1775791252.4774418
96,1.0800,0.5279,0.489,3.305823e-05,3.749111e-06,1.164003e-04,True,1775791253.706627
96,1.0464,0.4400,0.420,3.528781e-06,4.889806e-07,1.627493e-04,True,1775791253.797791
96,0.9912,0.4059,0.409,3.163004e-07,3.557810e-08,9.397009e-05,True,1775791253.8889925
96,0.9800,0.3922,0.400,1.812004e-07,2.102464e-08,8.576251e-05,True,1775791253.977602
96,1.0271,0.4407,0.429,1.182780e-07,1.353557e-08,1.110888e-04,True,1775791254.0673065
96,1.0042,0.4458,0.444,5.231414e-08,8.219044e-09,8.153981e-05,True,1775791254.1580212
96,0.9870,0.4125,0.418,5.344918e-08,5.513567e-09,1.166091e-04,True,1775791254.2521021
96,0.9841,0.4038,0.410,3.410969e-08,4.240569e-09,8.919455e-05,True,1775791254.3407257
96,0.9777,0.4516,0.462,1.467561e-08,1.739340e-09,9.446504e-05,True,1775791254.4303844
96,1.0503,0.4452,0.424,9.866199e-09,1.189357e-09,9.777019e-05,True,1775791254.5199773
96,1.0687,0.5321,0.498,3.601983e-05,1.947618e-06,1.872190e-04,True,1775791255.7575603
96,1.0199,0.4386,0.430,2.893619e-06,3.300772e-07,1.733439e-04,True,1775791255.8527157
96,0.9840,0.4031,0.410,4.335307e-07,5.170408e-08,1.150422e-04,True,1775791255.9413836
96,1.0373,0.4362,0.421,2.837623e-07,3.503879e-08,1.084527e-04,True,1775791256.0308192
96,1.0484,0.4897,0.467,1.451699e-07,1.300446e-08,1.143573e-04,True,1775791256.1213553
96,1.0660,0.4886,0.458,9.918585e-08,9.238580e-09,1.333021e-04,True,1775791256.2111583
96,1.0750,0.5112,0.476,5.260517e-08,6.637661e-09,1.469597e-04,True,1775791256.302033
96,1.0560,0.5069,0.480,1.888111e-08,2.296455e-09,8.113085e-05,True,1775791256.392467
96,1.0015,0.4343,0.434,2.282104e-08,1.625769e-09,1.528116e-04,True,1775791256.482288
96,0.9697,0.3869,0.399,2.460001e-08,1.537678e-09,1.691047e-04,True,1775791256.5759547
96,1.0680,0.5029,0.471,4.572980e-05,5.556868e-06,2.124161e-04,True,1775791257.7966597
96,0.9984,0.4101,0.411,2.803281e-06,3.276666e-07,5.464850e-05,True,1775791257.8851037
96,1.0233,0.4189,0.409,8.530915e-07,1.104490e-07,1.578211e-04,True,1775791257.9734237
96,1.0159,0.4438,0.437,4.965113e-07,3.610442e-08,1.105185e-04,True,1775791258.0630417
96,0.9973,0.4481,0.449,1.178705e-07,1.349019e-08,7.630712e-05,True,1775791258.152761
96,0.9710,0.3949,0.407,1.355947e-07,1.883184e-08,1.372040e-04,True,1775791258.2416549
96,0.9667,0.3914,0.405,6.842311e-08,5.910184e-09,1.151353e-04,True,1775791258.3306277
96,0.9636,0.3768,0.391,3.908644e-08,3.891531e-09,1.376631e-04,True,1775791258.4189699
96,0.9995,0.4139,0.414,7.865310e-09,1.219701e-09,8.201611e-05,True,1775791258.507772
96,0.9831,0.3955,0.402,1.080298e-08,1.334276e-09,1.378716e-04,True,1775791258.5969784
96,1.0909,0.5183,0.475,5.817134e-05,3.263146e-06,3.438849e-04,True,1775791259.8269763
96,1.0240,0.4410,0.431,3.581867e-06,3.613145e-07,1.093020e-04,True,1775791259.918557
96,1.0158,0.4286,0.422,5.378388e-07,8.927509e-08,9.209140e-05,True,1775791260.0089061
96,1.0056,0.4264,0.424,3.153691e-07,3.772790e-08,1.504393e-04,True,1775791260.09956
96,1.0234,0.4410,0.431,1.446460e-07,1.241525e-08,1.006529e-04,True,1775791260.190976
96,0.9953,0.4170,0.419,8.713687e-08,7.928764e-09,1.293781e-04,True,1775791260.2810836
96,0.9740,0.3842,0.394,5.963375e-08,5.562995e-09,1.145702e-04,True,1775791260.3706963
96,0.9677,0.3815,0.394,3.320747e-08,3.487969e-09,1.311154e-04,True,1775791260.460456
96,0.9687,0.3938,0.407,2.860179e-08,2.049474e-09,1.606100e-04,True,1775791260.551619
96,0.9788,0.3916,0.400,2.162415e-08,1.357839e-09,1.402125e-04,True,1775791260.6414912
96,1.0732,0.5474,0.510,7.722527e-06,9.221998e-07,1.052036e-04,True,1775791261.8777668
96,1.0168,0.4308,0.424,3.309920e-06,3.601218e-07,1.256827e-04,True,1775791261.9673228
96,0.9994,0.4192,0.419,5.566981e-07,7.485987e-08,1.051364e-04,True,1775791262.0571947
96,1.0004,0.4185,0.418,1.745066e-07,2.269049e-08,5.341780e-05,True,1775791262.1469932
96,0.9906,0.4252,0.429,1.014560e-07,1.489175e-08,8.502597e-05,True,1775791262.2374868
96,0.9870,0.3924,0.398,6.527989e-08,7.253289e-09,7.597638e-05,True,1775791262.3257911
96,0.9740,0.3919,0.402,6.044866e-08,7.105704e-09,1.064271e-04,True,1775791262.4144404
96,0.9716,0.3759,0.387,3.707100e-08,3.571394e-09,1.157076e-04,True,1775791262.5029376
96,0.9728,0.4019,0.413,1.215085e-08,1.609203e-09,9.380192e-05,True,1775791262.5924869
96,1.0384,0.4356,0.420,2.066372e-08,1.533039e-09,1.537173e-04,True,1775791262.6814063
96,1.0885,0.5056,0.465,1.201034e-05,1.211552e-06,1.209871e-04,True,1775791263.9141862
96,1.0729,0.4978,0.464,1.640990e-06,2.392329e-07,9.368873e-05,True,1775791264.0042853
96,1.0847,0.5113,0.471,4.237518e-07,4.254769e-08,7.591023e-05,True,1775791264.0947804
96,1.0926,0.5071,0.464,2.289889e-07,1.289793e-08,9.201646e-05,True,1775791264.1858823
96,1.0846,0.4976,0.459,1.172302e-07,1.238680e-08,1.268604e-04,True,1775791264.2770658
96,1.0547,0.4870,0.462,3.520108e-08,4.126031e-09,8.946676e-05,True,1775791264.3682046
96,1.0588,0.4913,0.464,2.126035e-08,2.196336e-09,6.372207e-05,True,1775791264.4587612
96,1.0496,0.4776,0.455,9.298674e-09,1.387159e-09,8.565325e-05,True,1775791264.548262
96,1.0565,0.5118,0.484,1.631270e-08,1.537481e-09,9.026381e-05,True,1775791264.6384954
96,1.1479,0.5480,0.477,1.386798e-08,1.067145e-09,8.046196e-05,True,1775791264.7298818
96,1.0817,0.5201,0.481,1.212209e-05,1.710246e-06,1.191290e-04,True,1775791265.9596221
96,1.0803,0.5075,0.470,1.373701e-06,2.206605e-07,8.477061e-05,True,1775791266.0497222
96,1.0842,0.5051,0.466,8.291099e-07,5.905539e-08,1.003808e-04,True,1775791266.1404326
96,1.0947,0.5109,0.467,2.544839e-07,1.811025e-08,7.709566e-05,True,1775791266.2315917
96,1.0650,0.4993,0.469,3.312016e-08,5.304631e-09,4.096435e-05,True,1775791266.3232584
96,1.0148,0.4435,0.437,6.344635e-08,4.209323e-09,7.604553e-05,True,1775791266.4148133
96,0.9751,0.4028,0.413,2.382149e-08,2.610959e-09,9.672108e-05,True,1775791266.5039966
96,0.9667,0.3870,0.400,1.381704e-08,1.817131e-09,7.477566e-05,True,1775791266.593042
96,1.0002,0.4124,0.412,7.894414e-09,8.530874e-10,8.691692e-05,True,1775791266.6827152
96,0.9732,0.3869,0.398,3.532477e-09,5.413353e-10,6.641664e-05,True,1775791266.7718868
96,1.1427,0.5404,0.473,6.645918e-06,6.636124e-07,5.066314e-05,True,1775791268.0142078
96,1.0875,0.5030,0.462,1.006498e-06,1.411739e-07,8.080331e-05,True,1775791268.110116
96,1.1132,0.4950,0.445,1.839653e-07,2.991436e-08,8.050808e-05,True,1775791268.204451
96,1.0527,0.4393,0.417,2.203742e-07,1.830253e-08,9.598790e-05,True,1775791268.2972603
96,0.9875,0.4428,0.448,6.108166e-08,5.675852e-09,8.363031e-05,True,1775791268.3896213
96,1.0240,0.4214,0.412,4.202593e-08,5.437682e-09,8.768076e-05,True,1775791268.4815838
96,1.0793,0.5020,0.465,3.060268e-08,2.138054e-09,1.097126e-04,True,1775791268.576352
96,0.9830,0.4051,0.412,2.290471e-08,1.519125e-09,1.286342e-04,True,1775791268.669222
96,1.0189,0.4337,0.426,1.572334e-08,1.063983e-09,8.605114e-05,True,1775791268.7615561
96,1.0210,0.4369,0.428,3.104651e-08,1.234984e-09,1.871646e-04,True,1775791268.8530002
96,1.0947,0.5081,0.464,1.421571e-05,2.528158e-06,7.296258e-05,True,1775791270.077992
96,1.0827,0.5063,0.468,1.335517e-06,2.204467e-07,8.576864e-05,True,1775791270.1686358
96,1.0834,0.5022,0.464,3.378373e-07,4.470265e-08,8.459121e-05,True,1775791270.260011
96,1.0658,0.5045,0.473,1.697626e-07,1.354475e-08,1.153079e-04,True,1775791270.351467
96,1.0076,0.4406,0.437,5.072798e-08,6.073469e-09,7.703593e-05,True,1775791270.4412937
96,0.9892,0.4144,0.419,4.941830e-08,4.581440e-09,1.167975e-04,True,1775791270.5304723
96,0.9841,0.4028,0.409,1.504668e-08,2.883016e-09,9.783177e-05,True,1775791270.6202512
96,0.9830,0.4002,0.407,1.299486e-08,1.348637e-09,8.274782e-05,True,1775791270.7094004
96,0.9851,0.3971,0.403,1.180160e-08,1.457907e-09,7.080964e-05,True,1775791270.7997
96,1.0793,0.4446,0.412,3.193236e-09,4.107056e-10,6.117465e-05,True,1775791270.8907506
96,1.0868,0.4989,0.459,3.473461e-05,2.385892e-06,1.429876e-04,True,1775791272.135983
96,1.0629,0.4856,0.457,1.328066e-06,1.393216e-07,5.120408e-05,True,1775791272.2261858
96,1.0998,0.4848,0.441,2.090819e-07,3.619056e-08,6.118394e-05,True,1775791272.3161016
96,1.0805,0.4918,0.455,8.841744e-08,1.593766e-08,8.481269e-05,True,1775791272.406076
96,1.0854,0.5110,0.471,7.977360e-08,9.918642e-09,7.799281e-05,True,1775791272.498057
96,1.0824,0.5176,0.478,9.575160e-08,5.976836e-09,1.252298e-04,True,1775791272.5891292
96,1.0670,0.4914,0.461,2.923480e-08,4.214960e-09,8.667436e-05,True,1775791272.680016
96,1.0373,0.4829,0.465,1.323497e-08,1.534250e-09,8.642056e-05,True,1775791272.7701313
96,0.9861,0.4722,0.479,1.013177e-08,1.542909e-09,9.780879e-05,True,1775791272.8600967
96,0.9714,0.3889,0.400,4.842150e-09,6.526222e-10,8.727116e-05,True,1775791272.9488494
96,1.0759,0.5250,0.488,7.098541e-06,1.123776e-06,7.987901e-05,True,1775791274.1718578
96,1.0106,0.4319,0.427,1.909211e-06,2.644103e-07,9.158964e-05,True,1775791274.2617772
96,0.9797,0.3951,0.403,2.528541e-07,3.091642e-08,8.724471e-05,True,1775791274.3505046
96,0.9892,0.3840,0.388,2.734014e-07,2.040528e-08,1.298042e-04,True,1775791274.439706
96,1.0366,0.4190,0.404,1.588487e-07,1.269203e-08,1.524589e-04,True,1775791274.5328066
96,0.9848,0.3846,0.391,9.831274e-08,5.216779e-09,1.032021e-04,True,1775791274.6258397
96,0.9749,0.3809,0.391,6.085611e-08,3.599512e-09,1.238044e-04,True,1775791274.7169466
96,0.9861,0.3957,0.401,4.765752e-08,3.779559e-09,1.654144e-04,True,1775791274.8084805
96,0.9800,0.3906,0.399,4.975300e-08,2.355474e-09,1.879211e-04,True,1775791274.8982348
96,1.0240,0.4536,0.443,3.857713e-08,2.091462e-09,1.647047e-04,True,1775791274.9885325
96,1.0711,0.5166,0.482,2.076477e-05,2.446284e-06,1.427090e-04,True,1775791276.220434
96,1.0667,0.4973,0.466,3.776513e-06,5.073850e-07,1.566512e-04,True,1775791276.3126516
96,1.0272,0.4463,0.434,7.117633e-07,6.117182e-08,1.122760e-04,True,1775791276.402748
96,1.0506,0.4566,0.435,2.636807e-07,3.287715e-08,8.711191e-05,True,1775791276.4927764
96,1.0252,0.4754,0.464,9.330688e-08,8.807795e-09,8.971209e-05,True,1775791276.5832508
96,1.0353,0.4649,0.449,2.774141e-08,3.628597e-09,7.318409e-05,True,1775791276.673841
96,1.0457,0.4920,0.470,2.959860e-08,3.063724e-09,9.894725e-05,True,1775791276.7636983
96,1.0755,0.4897,0.455,1.580338e-08,1.971553e-09,9.987923e-05,True,1775791276.8539639
96,1.0898,0.5347,0.491,1.028820e-08,1.109757e-09,6.876365e-05,True,1775791276.944646
96,1.0740,0.5025,0.468,6.464688e-09,8.878007e-10,6.984066e-05,True,1775791277.0357664
96,1.0753,0.5219,0.485,1.224130e-05,1.383758e-06,1.349702e-04,True,1775791278.2527676
96,1.0733,0.5037,0.469,2.862886e-06,2.290902e-07,1.792080e-04,True,1775791278.3433595
96,1.0760,0.5037,0.468,9.753276e-07,6.967837e-08,1.283974e-04,True,1775791278.4340503
96,1.0844,0.5187,0.478,3.495952e-07,4.261599e-08,1.088809e-04,True,1775791278.5254667
96,1.0507,0.5057,0.481,1.205190e-07,1.052778e-08,9.873962e-05,True,1775791278.6166503
96,1.0437,0.4988,0.478,6.497430e-08,7.200079e-09,1.221022e-04,True,1775791278.7064471
96,1.0414,0.4804,0.461,7.115887e-08,5.425892e-09,1.241330e-04,True,1775791278.7961323
96,1.0619,0.5022,0.473,2.598244e-08,2.883076e-09,1.218455e-04,True,1775791278.8857477
96,1.0877,0.5142,0.473,2.895467e-08,2.565177e-09,1.296059e-04,True,1775791278.9770274
96,1.0619,0.5052,0.476,1.340231e-08,1.609065e-09,1.021744e-04,True,1775791279.0686023
96,1.0752,0.5065,0.471,9.942800e-06,1.294943e-06,7.474728e-05,True,1775791280.291305
96,1.0516,0.4907,0.467,1.347624e-06,1.717387e-07,8.373547e-05,True,1775791280.3812413
96,1.0376,0.4781,0.461,3.798632e-07,3.058366e-08,1.228935e-04,True,1775791280.4702618
96,1.0424,0.4788,0.459,2.364395e-07,3.241990e-08,7.780156e-05,True,1775791280.5600307
96,1.0394,0.4799,0.462,7.014023e-08,1.241629e-08,8.136220e-05,True,1775791280.650141
96,1.0363,0.4736,0.457,1.075969e-07,8.291906e-09,1.139277e-04,True,1775791280.7387884
96,1.0086,0.4387,0.435,2.935121e-08,3.369034e-09,6.369707e-05,True,1775791280.827979
96,0.9769,0.4005,0.410,1.768785e-08,1.663458e-09,9.256888e-05,True,1775791280.9166124
96,0.9708,0.3818,0.393,2.306479e-08,2.359988e-09,1.285395e-04,True,1775791281.0051115
96,1.0424,0.4664,0.447,1.040098e-08,1.153889e-09,1.341186e-04,True,1775791281.0941172
96,1.0607,0.5043,0.475,9.511597e-06,7.645694e-07,1.117084e-04,True,1775791282.329456
96,1.0561,0.4976,0.471,6.458722e-06,5.175567e-07,2.891409e-04,True,1775791282.4185345
96,1.0680,0.4890,0.458,5.320762e-07,6.386453e-08,1.353053e-04,True,1775791282.5081866
96,1.0729,0.5047,0.470,2.157176e-07,2.926764e-08,9.497022e-05,True,1775791282.5987403
96,1.0813,0.4988,0.461,8.690404e-08,1.327531e-08,7.103653e-05,True,1775791282.6899257
96,1.0752,0.5018,0.467,6.577466e-08,9.155732e-09,1.114529e-04,True,1775791282.7808611
96,0.9994,0.4422,0.442,7.348717e-08,7.281088e-09,1.485470e-04,True,1775791282.872518
96,0.9718,0.3837,0.395,2.885645e-08,2.672524e-09,1.366431e-04,True,1775791282.960834
96,0.9894,0.4001,0.404,1.686567e-08,1.693190e-09,9.909469e-05,True,1775791283.0515826
96,0.9626,0.3769,0.392,7.607014e-09,1.001079e-09,9.066456e-05,True,1775791283.1405942
96,1.0588,0.5035,0.476,2.089702e-05,2.699065e-06,1.655123e-04,True,1775791284.3640122
96,1.0359,0.4591,0.443,2.611428e-06,1.971921e-07,1.780861e-04,True,1775791284.4530623
96,1.0240,0.4283,0.418,2.842862e-07,3.459134e-08,1.096380e-04,True,1775791284.5421958
96,1.0117,0.4408,0.436,1.547160e-07,2.041467e-08,7.763888e-05,True,1775791284.6310391
96,1.0022,0.4372,0.436,8.585630e-08,7.918011e-09,1.270725e-04,True,1775791284.7201
96,0.9779,0.4080,0.417,4.007597e-08,4.081025e-09,7.266293e-05,True,1775791284.8091288
96,0.9666,0.3876,0.401,2.369779e-08,3.238244e-09,9.593369e-05,True,1775791284.897749
96,0.9730,0.3912,0.402,2.501474e-08,3.010612e-09,8.063650e-05,True,1775791284.9858394
96,0.9745,0.4012,0.412,1.428998e-08,1.079766e-09,7.935431e-05,True,1775791285.0782428
96,0.9614,0.3801,0.395,7.348717e-09,9.332524e-10,6.547339e-05,True,1775791285.1666245
96,1.0550,0.5174,0.490,1.883879e-05,2.537774e-06,1.583662e-04,True,1775791286.3893464
96,1.0293,0.4529,0.440,1.298729e-06,1.930752e-07,1.301659e-04,True,1775791286.4800582
96,0.9923,0.4144,0.418,2.656598e-07,2.166563e-08,9.740069e-05,True,1775791286.5688653
96,0.9789,0.3988,0.407,1.194421e-07,1.327185e-08,8.116322e-05,True,1775791286.6575215
96,0.9752,0.3836,0.393,1.408625e-07,1.145381e-08,1.092411e-04,True,1775791286.746898
96,0.9675,0.3676,0.380,2.703746e-08,3.521157e-09,6.452343e-05,True,1775791286.835061
96,0.9739,0.3732,0.383,3.876630e-08,3.728489e-09,1.033264e-04,True,1775791286.9237554
96,1.0148,0.4455,0.439,2.264278e-08,2.418330e-09,1.241383e-04,True,1775791287.013614
96,0.9943,0.4139,0.416,7.112249e-09,1.066839e-09,9.019405e-05,True,1775791287.1031866
96,0.9810,0.3867,0.394,7.185008e-09,9.703720e-10,8.372035e-05,True,1775791287.1920245
96,1.0709,0.5167,0.482,1.192652e-05,1.305093e-06,1.952931e-04,True,1775791288.415725
96,1.0371,0.4619,0.445,1.763110e-06,2.371653e-07,1.438853e-04,True,1775791288.506053
96,0.9953,0.4098,0.412,2.653105e-07,4.967462e-08,9.395895e-05,True,1775791288.5949173
96,0.9840,0.3871,0.393,2.994202e-07,2.217537e-08,1.105811e-04,True,1775791288.6838913
96,0.9687,0.3888,0.401,6.190385e-08,9.780178e-09,7.853992e-05,True,1775791288.7725017
96,0.9810,0.3832,0.391,7.747440e-08,1.056587e-08,8.130128e-05,True,1775791288.8608477
96,0.9827,0.3966,0.404,3.314926e-08,3.983335e-09,8.666366e-05,True,1775791288.9505343
96,0.9728,0.3875,0.398,2.568413e-08,3.581702e-09,9.466640e-05,True,1775791289.0395966
96,0.9842,0.4009,0.407,2.325396e-08,2.178190e-09,1.032394e-04,True,1775791289.1285422
96,0.9869,0.3938,0.399,1.843728e-08,9.678167e-10,1.216109e-04,True,1775791289.2178392
96,1.0711,0.4939,0.461,1.361361e-05,1.829015e-06,1.883987e-04,True,1775791290.4349158
96,1.0244,0.4665,0.455,7.933704e-07,1.228744e-07,9.645607e-05,True,1775791290.5252466
96,1.0003,0.4323,0.432,3.121095e-07,2.586189e-08,5.973248e-05,True,1775791290.6143293
96,0.9791,0.3986,0.407,1.831213e-07,1.510553e-08,9.166762e-05,True,1775791290.7028475
96,0.9728,0.3800,0.391,6.845221e-08,1.121371e-08,5.242136e-05,True,1775791290.7916288
96,0.9718,0.3749,0.386,4.257890e-08,3.446140e-09,7.403320e-05,True,1775791290.880196
96,0.9684,0.3701,0.382,2.561137e-08,2.493857e-09,7.630542e-05,True,1775791290.9687147
96,0.9706,0.3759,0.387,8.563802e-09,1.026655e-09,5.708249e-05,True,1775791291.0570717
96,1.0045,0.4346,0.433,1.327135e-08,1.550618e-09,9.452024e-05,True,1775791291.1476183
96,1.0045,0.4247,0.423,5.438778e-09,5.885589e-10,8.110095e-05,True,1775791291.236573
96,1.0895,0.5043,0.463,4.289672e-06,6.392747e-07,9.089452e-05,True,1775791292.4598424
96,1.0801,0.4623,0.428,1.395121e-06,2.542646e-07,1.023402e-04,True,1775791292.5504944
96,1.0045,0.4339,0.432,1.233275e-07,2.040421e-08,4.815770e-05,True,1775791292.6408439
96,1.0294,0.4559,0.443,9.086216e-08,1.620228e-08,6.241929e-05,True,1775791292.7308865
96,1.0046,0.4306,0.429,8.754432e-08,7.379555e-09,6.602381e-05,True,1775791292.8210115
96,0.9810,0.4151,0.423,4.610047e-08,4.157252e-09,6.978818e-05,True,1775791292.911152
96,1.0290,0.4354,0.423,2.124580e-08,3.117988e-09,7.768803e-05,True,1775791293.000337
96,0.9758,0.3971,0.407,5.791662e-09,1.040857e-09,3.542612e-05,True,1775791293.0895157
96,0.9810,0.3811,0.388,1.084118e-08,9.001467e-10,5.118299e-05,True,1775791293.1781569
96,0.9800,0.3974,0.405,5.868060e-09,4.477893e-10,5.911043e-05,True,1775791293.2665737
96,1.0601,0.5147,0.485,6.875023e-06,5.783514e-07,8.914517e-05,True,1775791294.4915922
96,1.0527,0.4959,0.471,1.482666e-06,1.856749e-07,1.050158e-04,True,1775791294.5815184
96,1.0559,0.4842,0.459,1.454027e-07,2.270650e-08,6.022504e-05,True,1775791294.6747763
96,1.0017,0.4431,0.442,1.790468e-07,1.638607e-08,6.773957e-05,True,1775791294.7658992
96,0.9830,0.4150,0.422,7.299241e-08,8.456417e-09,9.029594e-05,True,1775791294.8545337
96,0.9705,0.3883,0.400,2.450543e-08,3.342835e-09,6.036328e-05,True,1775791294.9429545
96,0.9726,0.3943,0.405,1.516310e-08,2.362520e-09,7.672158e-05,True,1775791295.0329726
96,0.9789,0.3864,0.395,2.115848e-08,1.926402e-09,8.160703e-05,True,1775791295.121908
96,0.9833,0.3901,0.397,1.231820e-08,1.635117e-09,8.227655e-05,True,1775791295.2109232
96,1.0045,0.4308,0.429,8.269126e-09,8.697700e-10,1.076809e-04,True,1775791295.3012521
96,1.0650,0.5069,0.476,8.085743e-06,1.477571e-06,9.887704e-05,True,1775791296.524551
96,1.0022,0.4465,0.445,2.725050e-06,3.289612e-07,1.017449e-04,True,1775791296.6133807
96,1.0732,0.5020,0.468,3.576279e-07,5.982925e-08,8.776027e-05,True,1775791296.7049415
96,0.9996,0.4243,0.424,1.232838e-07,1.574851e-08,6.174768e-05,True,1775791296.794657
96,0.9761,0.3913,0.401,1.112348e-07,1.025415e-08,9.162895e-05,True,1775791296.8831913
96,0.9923,0.4038,0.407,7.488416e-08,6.022164e-09,9.125938e-05,True,1775791296.9718752
96,0.9788,0.3886,0.397,1.999433e-08,3.072119e-09,9.006278e-05,True,1775791297.0608504
